station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,anomaly,anomaly_score,is_anomaly,PC1,PC2
OOA,2026-01-21 11:55,16.7,14.5,90.86,270.0,8.0,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.27,KOOA 211155Z AUTO 27008KT 10SM CLR M08/M10 A3001 RMK AO2 T10851097 11036 21085,M,1,-0.41777360585849466,0,0.2649932723892498,-0.2732994641809493
OOA,2026-01-21 12:15,17.0,14.7,90.48,270.0,7.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.5,KOOA 211215Z AUTO 27007KT 10SM CLR M08/M10 A3002 RMK AO2 T10841096,M,1,-0.4166747646476488,0,0.2591072139007643,-0.38319683182607117
OOA,2026-01-21 12:35,16.3,14.0,90.45,270.0,5.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.75,KOOA 211235Z AUTO 27005KT 10SM CLR M09/M10 A3002 RMK AO2 T10871101,M,1,-0.422215406253699,0,0.21692931878307878,-0.6318264092277093
OOA,2026-01-21 12:55,15.0,12.7,90.39,260.0,5.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.21,KOOA 211255Z AUTO 26005KT 10SM CLR M09/M11 A3002 RMK AO2 T10951107,M,1,-0.41946123167398497,0,0.13035925336789106,-0.7088763288523299
OOA,2026-01-21 13:15,14.0,12.2,92.37,250.0,5.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.02,KOOA 211315Z AUTO 25005KT 10SM CLR M10/M11 A3002 RMK AO2 T10991110,M,1,-0.4244843763157471,0,0.13156754441752339,-0.8177177071944512
OOA,2026-01-21 13:35,14.0,12.0,91.56,250.0,3.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.11,KOOA 211335Z AUTO 25003KT 10SM CLR M10/M11 A3002 RMK AO2 T11001111,M,1,-0.43346185620037153,0,0.1115655702125891,-1.0380326981721295
OOA,2026-01-21 13:55,15.3,13.0,90.41,280.0,6.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.42,KOOA 211355Z AUTO 28006KT 10SM CLR M09/M11 A3002 RMK AO2 T10931106,M,1,-0.412300340070309,0,0.13948561128533016,-0.48089627310644906
OOA,2026-01-21 14:15,19.0,15.8,87.09,270.0,7.0,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.93,KOOA 211415Z AUTO 27007KT 10SM CLR M07/M09 A3003 RMK AO2 T10731090,M,1,-0.4120637639176547,0,0.26561000554832614,-0.2862243511165243
OOA,2026-01-21 14:35,20.5,16.7,84.94,270.0,8.0,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.95,KOOA 211435Z AUTO 27008KT 10SM CLR M06/M08 A3004 RMK AO2 T10641085,M,1,-0.40074849734314716,0,0.27504558027875187,-0.10451389409356893
OOA,2026-01-21 14:55,22.0,17.8,83.59,260.0,7.0,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.59,KOOA 211455Z AUTO 26007KT 10SM CLR M06/M08 A3003 RMK AO2 T10561079,M,1,-0.40365501554242766,0,0.35624513619119746,-0.2148428349692916
OOA,2026-01-21 15:15,23.4,19.2,83.69,260.0,9.0,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.82,KOOA 211515Z AUTO 26009KT 10SM CLR M05/M07 A3003 RMK AO2 T10481071,M,1,-0.40124639938184237,0,0.44829127509982764,0.046329545528866034
OOA,2026-01-21 15:35,25.3,19.6,78.63,250.0,12.0,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.47,KOOA 211535Z AUTO 25012KT 10SM CLR M04/M07 A3004 RMK AO2 T10371069,M,1,-0.39230641888935097,0,0.38071391532809873,0.47188642663172015
OOA,2026-01-21 15:55,26.6,19.8,75.14,250.0,12.0,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.13,KOOA 211555Z AUTO 25012KT 10SM CLR M03/M07 A3004 RMK AO2 T10301068,M,1,-0.3926190038741579,0,0.34693081615860377,0.5611689186291092
OOA,2026-01-21 16:15,28.6,21.0,72.83,260.0,12.0,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.67,KOOA 211615Z AUTO 26012KT 10SM CLR M02/M06 A3003 RMK AO2 T10191062,M,1,-0.3908162893107409,0,0.41331309865838184,0.7001754426007318
OOA,2026-01-21 16:35,30.7,21.7,68.87,250.0,13.0,0.0,30.02,M,10.0,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.9,KOOA 211635Z AUTO 25013G17KT 10SM CLR M01/M06 A3002 RMK AO2 T10071057,M,1,-0.39955528101831844,0,0.4308942869419805,0.8836712506911913
OOA,2026-01-21 16:55,32.0,22.0,66.17,260.0,14.0,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.16,KOOA 211655Z AUTO 26014KT 10SM CLR 00/M05 A3003 RMK AO2 T00001055,M,1,-0.3965207217762726,0,0.39511083251766077,1.1227019711862016
OOA,2026-01-21 17:15,33.6,20.0,57.0,290.0,18.0,0.0,30.03,M,10.0,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.85,KOOA 211715Z AUTO 29018G25KT 10SM CLR 01/M07 A3003 RMK AO2 T00091067,M,1,-0.41780089787894203,0,0.1308797675404026,1.9455459319084918
OOA,2026-01-21 17:35,34.0,19.0,53.74,290.0,21.0,0.0,30.02,M,10.0,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.52,KOOA 211735Z AUTO 29021G25KT 10SM CLR 01/M07 A3002 RMK AO2 T00121072,M,1,-0.44252443383896267,0,0.037689750428009636,2.369143021701645
OOA,2026-01-21 17:55,35.4,19.4,51.71,290.0,21.0,0.0,30.01,M,10.0,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.39,KOOA 211755Z AUTO 29021G25KT 10SM CLR 02/M07 A3001 RMK AO2 T00191070 10019 21100,M,1,-0.44622025467994797,0,0.06718660006011241,2.437379307543017
OOA,2026-01-21 18:15,36.5,20.0,50.78,270.0,16.0,0.0,29.99,M,10.0,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.28,KOOA 211815Z AUTO 27016G22KT 10SM CLR 03/M07 A2999 RMK AO2 T00251067,M,1,-0.43078523463993984,0,0.16265390104009925,1.7925925741691537
OOA,2026-01-21 18:35,37.0,20.0,49.79,270.0,15.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.26,KOOA 211835Z AUTO 27015KT 10SM CLR 03/M07 A2997 RMK AO2 T00281067,M,1,-0.4309136791824296,0,0.19331501795930184,1.7124124153166524
OOA,2026-01-21 18:55,38.0,20.0,47.87,260.0,15.0,0.0,29.95,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.56,KOOA 211855Z AUTO 26015KT 10SM CLR 03/M07 A2995 RMK AO2 T00331067,M,1,-0.43902513465804344,0,0.21945739271511777,1.723365050185758
OOA,2026-01-21 19:15,39.2,21.0,47.66,250.0,16.0,0.0,29.93,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.8,KOOA 211915Z AUTO 25016KT 10SM CLR 04/M06 A2993 RMK AO2 T00401061,M,1,-0.4488876883945004,0,0.3252632733527543,1.8261066945422089
OOA,2026-01-21 19:35,40.6,21.4,45.9,240.0,19.0,0.0,29.92,M,10.0,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.81,KOOA 211935Z AUTO 24019G22KT 10SM CLR 05/M06 A2992 RMK AO2 T00481059,M,1,-0.47158305809153434,0,0.3556529382296048,2.189601753608662
OOA,2026-01-21 19:55,41.7,21.0,43.25,240.0,19.0,0.0,29.89,M,10.0,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.26,KOOA 211955Z AUTO 24019G26KT 10SM CLR 05/M06 A2989 RMK AO2 T00541062,M,1,-0.4766476582627339,0,0.366517286172794,2.272119845178261
OOA,2026-01-21 20:15,41.7,20.3,41.98,230.0,19.0,0.0,29.88,M,10.0,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.26,KOOA 212015Z AUTO 23019G24KT 10SM CLR 05/M06 A2988 RMK AO2 T00541065,M,1,-0.48574365365419375,0,0.332928719274845,2.2466116472951256
OOA,2026-01-21 20:35,41.0,20.5,43.5,250.0,20.0,0.0,29.89,M,10.0,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.09,KOOA 212035Z AUTO 25020G28KT 10SM CLR 05/M06 A2989 RMK AO2 T00511064,M,1,-0.4727482348139217,0,0.3236468097274755,2.424261358145998
OOA,2026-01-21 20:55,41.7,20.7,42.7,250.0,26.0,0.0,29.89,M,10.0,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,KOOA 212055Z AUTO 25026G29KT 10SM CLR 05/M06 A2989 RMK AO2 T00541063,M,1,-0.5283281334212835,0,0.31498505610476185,3.157442161870952
OOA,2026-01-21 21:15,41.5,20.5,42.67,250.0,23.0,0.0,29.89,M,10.0,31.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.08,KOOA 212115Z AUTO 25023G31KT 10SM CLR 05/M06 A2989 RMK AO2 T00531064,M,1,-0.5002443858071022,0,0.31055321498292265,2.8011055239437956
OOA,2026-01-21 21:35,42.0,21.6,43.86,260.0,20.0,0.0,29.9,M,10.0,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.42,KOOA 212135Z AUTO 26020G27KT 10SM CLR 06/M06 A2990 RMK AO2 T00551058,M,1,-0.4723884389603345,0,0.3832232347614237,2.4847052018711566
OOA,2026-01-21 21:55,43.0,21.0,41.14,290.0,22.0,0.0,29.91,M,10.0,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.31,KOOA 212155Z AUTO 29022G28KT 10SM CLR 06/M06 A2991 RMK AO2 T00611061,M,1,-0.4961526930886964,0,0.29386762931820143,2.9377181168071327
OOA,2026-01-21 22:15,43.0,18.7,37.29,290.0,29.0,0.0,29.92,M,10.0,38.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.99,KOOA 212215Z AUTO 29029G38KT 10SM CLR 06/M07 A2992 RMK AO2 T00611074,M,1,-0.5579465788388687,0,0.08031991251524204,3.8208606608334903
OOA,2026-01-21 22:35,42.0,16.7,35.55,290.0,34.0,0.0,29.94,M,7.0,43.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.81,KOOA 212235Z AUTO 29034G43KT 7SM CLR 06/M08 A2994 RMK AO2 T00561085,M,-1,-0.6187684710978928,1,0.2202232482806396,4.115797795783815
OOA,2026-01-21 22:55,40.5,18.5,40.72,300.0,34.0,0.0,29.97,M,7.0,42.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.73,KOOA 212255Z AUTO 30034G42KT 7SM CLR 05/M07 A2997 RMK AO2 T00471075,M,-1,-0.6108045158992149,1,0.300753304229718,4.036686072395453
OOA,2026-01-21 23:15,36.5,23.0,57.67,300.0,34.0,0.0,30.01,M,10.0,47.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.17,KOOA 212315Z AUTO 30034G47KT 10SM CLR 03/M05 A3001 RMK AO2 T00251051,M,1,-0.5072926554413433,0,0.32650016612152216,3.9357133394696375
OOA,2026-01-21 23:35,34.7,20.3,55.25,310.0,25.0,0.0,30.03,M,10.0,39.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.47,KOOA 212335Z AUTO 31025G39KT 10SM CLR 02/M06 A3003 RMK AO2 T00151065,M,1,-0.4765069845970043,0,0.10417552049891439,2.9263524588179983
OOA,2026-01-21 23:55,33.8,21.6,60.52,300.0,25.0,0.0,30.05,M,10.0,34.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.25,KOOA 212355Z AUTO 30025G34KT 10SM CLR 01/M06 A3005 RMK AO2 T00101058 10062 20010,M,1,-0.47367199738451593,0,0.21672932813798879,2.752429310398568
OOA,2026-01-22 00:15,33.0,21.4,61.97,300.0,29.0,0.0,30.07,M,10.0,40.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.28,KOOA 220015Z AUTO 30029G40KT 10SM CLR 01/M06 A3007 RMK AO2 T00051059,M,1,-0.4884295654297273,0,0.17007691387539695,3.1710189992213413
OOA,2026-01-22 00:35,32.0,22.0,66.17,310.0,23.0,0.0,30.09,M,10.0,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.31,KOOA 220035Z AUTO 31023G30KT 10SM CLR 00/M06 A3009 RMK AO2 T00001056,M,1,-0.44877524969347166,0,0.24050362740112155,2.412163560135398
OOA,2026-01-22 00:55,31.5,20.0,62.02,300.0,26.0,0.0,30.11,M,10.0,32.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.9,KOOA 220055Z AUTO 30026G32KT 10SM CLR 00/M07 A3011 RMK AO2 T10031067,M,1,-0.48069845643468273,0,0.013060614780213099,2.766877690001039
OOA,2026-01-22 01:15,30.2,13.0,48.26,310.0,25.0,0.0,30.12,M,10.0,35.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.38,KOOA 220115Z AUTO 31025G35KT 10SM CLR M01/M10 A3012 RMK AO2 T10101105,M,1,-0.48175615664927934,0,-0.6266590548466044,2.914148796695312
OOA,2026-01-22 01:35,29.3,14.0,52.32,310.0,19.0,0.0,30.13,M,10.0,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.87,KOOA 220135Z AUTO 31019G30KT 10SM CLR M01/M10 A3013 RMK AO2 T10151100,M,1,-0.4285532695759576,0,-0.521112283479869,2.1142977617721193
OOA,2026-01-22 01:55,28.4,12.0,49.7,300.0,29.0,0.0,30.15,M,10.0,35.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.97,KOOA 220155Z AUTO 30029G35KT 10SM CLR M02/M11 A3015 RMK AO2 T10201112,M,1,-0.5020518392324147,0,-0.7483373965131705,3.256407978773055
OOA,2026-01-22 02:15,27.5,11.7,50.89,310.0,23.0,0.0,30.17,M,10.0,31.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.27,KOOA 220215Z AUTO 31023G31KT 10SM CLR M02/M11 A3017 RMK AO2 T10251113,M,1,-0.45280001625286964,0,-0.7790378024522535,2.5540042379600685
OOA,2026-01-22 02:35,26.8,11.0,50.78,310.0,24.0,0.0,30.18,M,10.0,35.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.04,KOOA 220235Z AUTO 31024G35KT 10SM CLR M03/M12 A3018 RMK AO2 T10291117,M,1,-0.4641805069466534,0,-0.8503768166927883,2.654684573152339
OOA,2026-01-22 02:55,26.0,11.0,52.49,310.0,21.0,0.0,30.19,M,10.0,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.85,KOOA 220255Z AUTO 31021G27KT 10SM CLR M03/M12 A3019 RMK AO2 T10331117,M,1,-0.44034106146314383,0,-0.8432161038632384,2.250774534137448
OOA,2026-01-22 03:15,25.3,11.0,54.04,320.0,19.0,0.0,30.2,M,10.0,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.58,KOOA 220315Z AUTO 32019G26KT 10SM CLR M04/M12 A3020 RMK AO2 T10371117,M,1,-0.42470859781072495,0,-0.8441914136840624,2.021554207718794
OOA,2026-01-22 03:35,24.8,9.7,52.06,320.0,16.0,0.0,30.21,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.03,KOOA 220335Z AUTO 32016KT 10SM CLR M04/M12 A3021 RMK AO2 T10401124,M,1,-0.4078851710781633,0,-0.9615482224026357,1.688597933808419
OOA,2026-01-22 03:55,24.0,9.5,53.35,320.0,15.0,0.0,30.22,M,10.0,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.41,KOOA 220355Z AUTO 32015G22KT 10SM CLR M04/M12 A3022 RMK AO2 T10441125,M,1,-0.4087473901500982,0,-0.9782263467778025,1.5272996619645647
OOA,2026-01-22 04:15,23.5,9.3,54.0,320.0,16.0,0.0,30.22,M,10.0,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.34,KOOA 220415Z AUTO 32016G20KT 10SM CLR M05/M13 A3022 RMK AO2 T10471126,M,1,-0.4074931054505958,0,-0.989784760002542,1.6236453114105234
OOA,2026-01-22 04:35,22.6,9.5,56.58,310.0,8.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.53,KOOA 220435Z AUTO 31008KT 10SM CLR M05/M12 A3023 RMK AO2 T10521125,M,1,-0.40487781752120516,0,-0.9368185012261563,0.5614285127586037
OOA,2026-01-22 04:55,20.0,10.2,65.19,290.0,7.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.15,KOOA 220455Z AUTO 29007KT 10SM CLR M07/M12 A3023 RMK AO2 T10671121,M,1,-0.39466742640121744,0,-0.7797337037464511,0.13361828975829604
OOA,2026-01-22 05:15,19.4,10.4,67.48,280.0,8.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.59,KOOA 220515Z AUTO 28008KT 10SM CLR M07/M12 A3023 RMK AO2 T10701120,M,1,-0.3915108728985569,0,-0.736528892835832,0.1457088515574112
OOA,2026-01-22 05:35,17.6,10.0,71.62,270.0,7.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.23,KOOA 220535Z AUTO 27007KT 10SM CLR M08/M12 A3023 RMK AO2 T10801123,M,1,-0.39115240353877356,0,-0.7032732193425204,-0.13490676529606646
OOA,2026-01-22 05:55,17.8,9.7,70.05,280.0,7.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.47,KOOA 220555Z AUTO 28007KT 10SM CLR M08/M12 A3023 RMK AO2 T10791124 10010 21080 400621100,M,1,-0.39107662338591564,0,-0.7494387276701677,-0.05004028997094848
OOA,2026-01-22 06:15,16.7,9.0,71.19,280.0,7.0,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.13,KOOA 220615Z AUTO 28007KT 10SM CLR M08/M13 A3022 RMK AO2 T10851127,M,1,-0.39005104539569946,0,-0.7663367032476002,-0.08722693645220704
OOA,2026-01-22 06:35,15.8,8.8,73.37,260.0,5.0,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.16,KOOA 220635Z AUTO 26005KT 10SM CLR M09/M13 A3022 RMK AO2 T10901129,M,1,-0.39464596848758887,0,-0.7354915577287107,-0.48474218871937613
OOA,2026-01-22 06:55,16.3,9.0,72.44,260.0,6.0,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.62,KOOA 220655Z AUTO 26006KT 10SM CLR M09/M13 A3022 RMK AO2 T10871128,M,1,-0.39316868085322243,0,-0.7375182170989656,-0.340279298518161
OOA,2026-01-22 07:15,15.6,9.0,74.68,250.0,7.0,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.79,KOOA 220715Z AUTO 25007KT 10SM CLR M09/M13 A3022 RMK AO2 T10911127,M,1,-0.38884583195592337,0,-0.7058274828302714,-0.3296691726386607
OOA,2026-01-22 07:35,14.7,9.0,77.67,240.0,5.0,0.0,30.21,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.85,KOOA 220735Z AUTO 24005KT 10SM CLR M10/M13 A3021 RMK AO2 T10961128,M,1,-0.3970596751824182,0,-0.6354611921629135,-0.6845765571467158
OOA,2026-01-22 07:55,15.0,8.6,75.29,250.0,7.0,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.06,KOOA 220755Z AUTO 25007KT 10SM CLR M09/M13 A3022 RMK AO2 T10951130,M,1,-0.3896632060862001,0,-0.7253004118570456,-0.35265060604229065
OOA,2026-01-22 08:15,14.5,8.2,75.58,250.0,7.0,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.45,KOOA 220815Z AUTO 25007KT 10SM CLR M10/M13 A3022 RMK AO2 T10971132,M,1,-0.3886539681311198,0,-0.7491621392766192,-0.3678233508829754
OOA,2026-01-22 08:35,15.0,9.0,76.66,250.0,8.0,0.0,30.22,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.17,KOOA 220835Z AUTO 25008KT 10SM CLR M09/M13 A3022 RMK AO2 T10951127,M,1,-0.3873940013489307,0,-0.6813749588361956,-0.2600518386444575
OOA,2026-01-22 08:55,15.8,9.5,75.71,250.0,8.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.16,KOOA 220855Z AUTO 25008KT 10SM CLR M09/M12 A3023 RMK AO2 T10901125,M,1,-0.38861159364774117,0,-0.6770380029846479,-0.2320933963052794
OOA,2026-01-22 09:15,16.0,10.0,76.75,240.0,7.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.28,KOOA 220915Z AUTO 24007KT 10SM CLR M09/M12 A3023 RMK AO2 T10881122,M,1,-0.3902215618142955,0,-0.6198375529742409,-0.4171794051875886
OOA,2026-01-22 09:35,15.0,9.3,77.7,250.0,6.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.06,KOOA 220935Z AUTO 25006KT 10SM CLR M09/M13 A3023 RMK AO2 T10941126,M,1,-0.3885327836599202,0,-0.6560348661254548,-0.5195996611285748
OOA,2026-01-22 09:55,15.0,9.0,76.66,250.0,8.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.17,KOOA 220955Z AUTO 25008KT 10SM CLR M09/M13 A3023 RMK AO2 T10941127,M,1,-0.38679850748630606,0,-0.6985093279556844,-0.2652655679534001
OOA,2026-01-22 10:15,16.3,9.5,74.08,270.0,9.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.99,KOOA 221015Z AUTO 27009KT 10SM CLR M09/M12 A3023 RMK AO2 T10871125,M,1,-0.3855134482229409,0,-0.7117189685065157,0.02994809565913348
OOA,2026-01-22 10:35,15.8,9.7,76.39,290.0,9.0,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.37,KOOA 221035Z AUTO 29009KT 10SM CLR M09/M12 A3024 RMK AO2 T10901124,M,1,-0.38272239200432306,0,-0.691301797462658,0.07743142509876651
OOA,2026-01-22 10:55,15.8,9.3,75.03,280.0,7.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.03,KOOA 221055Z AUTO 28007KT 10SM CLR M09/M13 A3023 RMK AO2 T10901126,M,1,-0.38776232278965916,0,-0.7101702276618832,-0.18017922080737037
OOA,2026-01-22 11:15,13.0,7.7,78.93,250.0,7.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.62,KOOA 221115Z AUTO 25007KT 10SM CLR M11/M13 A3023 RMK AO2 T11061135,M,1,-0.3923203543846243,0,-0.7531164286697274,-0.46401791534202563
OOA,2026-01-22 11:35,14.0,8.4,77.95,250.0,6.0,0.0,30.23,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.85,KOOA 221135Z AUTO 25006KT 10SM CLR M10/M13 A3023 RMK AO2 T11011131,M,1,-0.38991699699467636,0,-0.7152711541846788,-0.5439282912607878
OOA,2026-01-22 11:55,12.6,7.0,77.82,240.0,8.0,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.22,KOOA 221155Z AUTO 24008KT 10SM CLR M11/M14 A3024 RMK AO2 T11081138 11080 21108,M,1,-0.3938994060995163,0,-0.8342811992133642,-0.3915035144578476
OOA,2026-01-22 12:15,13.0,7.7,78.93,240.0,6.0,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.65,KOOA 221215Z AUTO 24006KT 10SM CLR M11/M13 A3024 RMK AO2 T11061135,M,1,-0.3961580003657377,0,-0.7625737575838063,-0.6392605122456253
OOA,2026-01-22 12:35,12.6,7.3,78.89,240.0,8.0,0.0,30.24,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.22,KOOA 221235Z AUTO 24008KT 10SM CLR M11/M14 A3024 RMK AO2 T11081137,M,1,-0.3965747950069371,0,-0.797777791579222,-0.41112801488600326
OOA,2026-01-22 12:55,12.6,7.0,77.82,240.0,7.0,0.0,30.25,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.13,KOOA 221255Z AUTO 24007KT 10SM CLR M11/M14 A3025 RMK AO2 T11081139,M,1,-0.3930559497315051,0,-0.8480616209897011,-0.5143671504741784
OOA,2026-01-22 13:15,13.5,8.0,78.26,260.0,7.0,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.23,KOOA 221315Z AUTO 26007KT 10SM CLR M10/M13 A3026 RMK AO2 T11031133,M,1,-0.3911219303028191,0,-0.7977218021746377,-0.405106836878811
OOA,2026-01-22 13:35,14.0,8.6,78.66,260.0,7.0,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.84,KOOA 221335Z AUTO 26007KT 10SM CLR M10/M13 A3026 RMK AO2 T10991130,M,1,-0.3904690757858295,0,-0.7500975678246942,-0.4025580318041964
OOA,2026-01-22 13:55,15.4,9.5,77.04,250.0,7.0,0.0,30.27,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.54,KOOA 221355Z AUTO 25007KT 10SM CLR M09/M12 A3027 RMK AO2 T10921125,M,1,-0.3895446905486074,0,-0.7234382710645473,-0.4028166756131436
OOA,2026-01-22 14:15,18.0,11.0,73.6,260.0,8.0,0.0,30.26,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.87,KOOA 221415Z AUTO 26008KT 10SM CLR M08/M12 A3026 RMK AO2 T10771116,M,1,-0.39227502621481436,0,-0.6571164965392636,-0.11342388775221905
